returned,Order ID,region,Customer ID,Product ID
,ORD-10247,,CUS-JM-CON-10247,FUR-CH-10247
,ORD-10248,,CUS-CC-CON-10248,OFF-BI-10248
,ORD-10249,,CUS-BF-HOM-10249,FUR-TA-10249
,ORD-10250,,CUS-IM-CON-10250,TEC-PH-10250
,ORD-10251,,CUS-AB-COR-10251,TEC-PH-10251
,ORD-10252,,CUS-BT-CON-10252,OFF-ST-10252
,ORD-10253,,CUS-CM-CON-10253,TEC-AC-10253
,ORD-10254,,CUS-CM-CON-10254,OFF-BI-10254
,ORD-10255,,CUS-DB-HOM-10255,TEC-AC-10255
,ORD-10256,,CUS-CM-CON-10256,OFF-PA-10256
,ORD-10257,,CUS-SC-CON-10257,FUR-CH-10257
,ORD-10258,,CUS-EL-HOM-10258,TEC-PH-10258
,ORD-10259,,CUS-GA-CON-10259,TEC-MA-10259
,ORD-10260,,CUS-CM-CON-10260,OFF-ST-10260
,ORD-10261,,CUS-CM-CON-10261,OFF-AR-10261
,ORD-10262,,CUS-TP-COR-10262,TEC-PH-10262
,ORD-10263,,CUS-BD-CON-10263,FUR-BO-10263
,ORD-10264,,CUS-HM-COR-10264,TEC-PH-10264
,ORD-10265,,CUS-BS-COR-10265,OFF-SU-10265
,ORD-10266,,CUS-DB-HOM-10266,OFF-BI-10266
,ORD-10267,,CUS-MH-CON-10267,TEC-CO-10267
,ORD-10268,,CUS-KC-COR-10268,FUR-CH-10268
,ORD-10269,,CUS-CM-CON-10269,OFF-PA-10269
,ORD-10270,,CUS-SV-COR-10270,OFF-ST-10270
,ORD-10271,,CUS-CP-COR-10271,OFF-SU-10271
,ORD-10272,,CUS-CM-CON-10272,OFF-PA-10272
,ORD-10273,,CUS-CM-CON-10273,FUR-FU-10273
,ORD-10274,,CUS-CS-COR-10274,OFF-ST-10274
,ORD-10275,,CUS-NC-CON-10275,TEC-MA-10275
,ORD-10276,,CUS-TB-CON-10276,TEC-CO-10276
,ORD-10277,,CUS-BW-CON-10277,TEC-MA-10277
,ORD-10278,,CUS-BF-COR-10278,FUR-BO-10278
,ORD-10279,,CUS-BM-CON-10279,FUR-CH-10279
,ORD-10280,,CUS-MV-CON-10280,TEC-CO-10280
,ORD-10281,,CUS-CS-CON-10281,OFF-ST-10281
,ORD-10282,,CUS-SL-HOM-10282,FUR-FU-10282
,ORD-10283,,CUS-HM-COR-10283,FUR-TA-10283
,ORD-10284,,CUS-JD-CON-10284,TEC-CO-10284
,ORD-10285,,CUS-PF-CON-10285,OFF-ST-10285
,ORD-10286,,CUS-SJ-CON-10286,TEC-PH-10286
,ORD-10287,,CUS-PV-HOM-10287,FUR-BO-10287
,ORD-10288,,CUS-BM-COR-10288,FUR-FU-10288
,ORD-10289,,CUS-CS-CON-10289,TEC-PH-10289
,ORD-10290,,CUS-CS-COR-10290,TEC-AC-10290
,ORD-10291,,CUS-PC-COR-10291,FUR-BO-10291
,ORD-10292,,CUS-BG-COR-10292,FUR-CH-10292
,ORD-10293,,CUS-AR-COR-10293,OFF-BI-10293
,ORD-10294,,CUS-MH-CON-10294,OFF-ST-10294
,ORD-10295,,CUS-EP-CON-10295,FUR-FU-10295
,ORD-10296,,CUS-CC-HOM-10296,FUR-FU-10296
,ORD-10297,,CUS-SP-COR-10297,TEC-AC-10297
,ORD-10298,,CUS-BF-HOM-10298,TEC-PH-10298
,ORD-10299,,CUS-JB-CON-10299,TEC-MA-10299
,ORD-10300,,CUS-LA-COR-10300,FUR-CH-10300
,ORD-10301,,CUS-CS-COR-10301,FUR-FU-10301
,ORD-10302,,CUS-CS-COR-10302,TEC-AC-10302
,ORD-10303,,CUS-CS-COR-10303,OFF-ST-10303
,ORD-10304,,CUS-MG-HOM-10304,TEC-AC-10304
,ORD-10305,,CUS-CC-CON-10305,OFF-ST-10305
,ORD-10306,,CUS-CS-COR-10306,OFF-BI-10306
,ORD-10307,,CUS-CS-CON-10307,FUR-BO-10307
,ORD-10308,,CUS-CS-COR-10308,OFF-PA-10308
,ORD-10309,,CUS-VB-COR-10309,OFF-BI-10309
,ORD-10310,,CUS-AB-CON-10310,TEC-PH-10310
,ORD-10311,,CUS-CS-COR-10311,OFF-EN-10311
,ORD-10312,,CUS-BW-CON-10312,TEC-PH-10312
,ORD-10313,,CUS-IM-CON-10313,OFF-BI-10313
,ORD-10314,,CUS-BO-CON-10314,OFF-PA-10314
,ORD-10315,,CUS-KB-HOM-10315,TEC-PH-10315
,ORD-10316,,CUS-KD-COR-10316,FUR-BO-10316
,ORD-10317,,CUS-CL-CON-10317,FUR-BO-10317
,ORD-10318,,CUS-LC-CON-10318,FUR-TA-10318
,ORD-10319,,CUS-MM-CON-10319,FUR-CH-10319
,ORD-10320,,CUS-RB-CON-10320,OFF-ST-10320
,ORD-10321,,CUS-AZ-CON-10321,TEC-PH-10321
,ORD-10322,,CUS-SB-CON-10322,FUR-BO-10322
,ORD-10323,,CUS-CS-COR-10323,OFF-LA-10323
,ORD-10324,,CUS-MN-CON-10324,OFF-AP-10324
,ORD-10325,,CUS-CD-CON-10325,TEC-CO-10325
,ORD-10326,,CUS-HW-COR-10326,OFF-AP-10326
,ORD-10327,,CUS-CS-COR-10327,OFF-BI-10327
,ORD-10328,,CUS-EJ-CON-10328,FUR-CH-10328
,ORD-10329,,CUS-TT-COR-10329,TEC-PH-10329
,ORD-10330,,CUS-BF-COR-10330,OFF-SU-10330
,ORD-10331,,CUS-CS-COR-10331,TEC-PH-10331
,ORD-10332,,CUS-CS-COR-10332,OFF-BI-10332
,ORD-10333,,CUS-LH-CON-10333,TEC-PH-10333
,ORD-10334,,CUS-RM-HOM-10334,TEC-MA-10334
,ORD-10335,,CUS-CS-COR-10335,OFF-BI-10335
,ORD-10336,,CUS-EH-CON-10336,FUR-BO-10336
,ORD-10337,,CUS-AH-CON-10337,TEC-CO-10337
,ORD-10338,,CUS-BW-COR-10338,OFF-ST-10338
,ORD-10339,,CUS-LS-COR-10339,OFF-AP-10339
,ORD-10340,,CUS-RB-HOM-10340,FUR-BO-10340
,ORD-10341,,CUS-TS-COR-10341,FUR-TA-10341
,ORD-10342,,CUS-GP-COR-10342,OFF-EN-10342
,ORD-10343,,CUS-CS-COR-10343,TEC-PH-10343
,ORD-10344,,CUS-LB-CON-10344,OFF-ST-10344
,ORD-10345,,CUS-MG-HOM-10345,OFF-AR-10345
,ORD-10346,,CUS-CS-COR-10346,OFF-PA-10346
,ORD-10347,,CUS-CS-COR-10347,OFF-AR-10347
,ORD-10348,,CUS-HK-COR-10348,TEC-CO-10348
,ORD-10349,,CUS-JK-COR-10349,TEC-CO-10349
,ORD-10350,,CUS-RP-CON-10350,FUR-TA-10350
,ORD-10351,,CUS-VD-CON-10351,FUR-CH-10351
,ORD-10352,,CUS-CK-HOM-10352,TEC-MA-10352
,ORD-10353,,CUS-GH-COR-10353,OFF-ST-10353
,ORD-10354,,CUS-MB-CON-10354,FUR-BO-10354
,ORD-10355,,CUS-AG-HOM-10355,TEC-MA-10355
,ORD-10356,,CUS-CS-COR-10356,TEC-AC-10356
,ORD-10357,,CUS-TC-COR-10357,FUR-FU-10357
,ORD-10358,,CUS-CS-COR-10358,OFF-FA-10358
,ORD-10359,,CUS-CS-COR-10359,OFF-PA-10359
,ORD-10360,,CUS-EM-COR-10360,OFF-EN-10360
,ORD-10361,,CUS-FW-COR-10361,OFF-AP-10361
,ORD-10362,,CUS-CS-COR-10362,OFF-ST-10362
,ORD-10363,,CUS-TT-CON-10363,TEC-AC-10363
,ORD-10364,,CUS-SC-CON-10364,FUR-CH-10364
,ORD-10365,,CUS-CS-COR-10365,OFF-PA-10365
,ORD-10366,,CUS-CS-COR-10366,OFF-FA-10366
,ORD-10367,,CUS-JJ-HOM-10367,FUR-FU-10367
,ORD-10368,,CUS-JR-COR-10368,FUR-BO-10368
,ORD-10369,,CUS-SE-CON-10369,TEC-PH-10369
,ORD-10370,,CUS-CS-COR-10370,OFF-BI-10370
,ORD-10371,,CUS-CS-CON-10371,OFF-AP-10371
,ORD-10372,,CUS-DP-HOM-10372,FUR-BO-10372
,ORD-10373,,CUS-SR-HOM-10373,TEC-AC-10373
,ORD-10374,,CUS-CS-COR-10374,OFF-PA-10374
,ORD-10375,,CUS-DH-COR-10375,OFF-BI-10375
,ORD-10376,,CUS-CM-HOM-10376,OFF-BI-10376
,ORD-10377,,CUS-MY-COR-10377,TEC-CO-10377
,ORD-10378,,CUS-RE-CON-10378,FUR-BO-10378
,ORD-10379,,CUS-DW-HOM-10379,FUR-CH-10379
,ORD-10380,,CUS-CS-COR-10380,OFF-PA-10380
,ORD-10381,,CUS-BN-COR-10381,TEC-CO-10381
,ORD-10382,,CUS-DR-HOM-10382,OFF-BI-10382
,ORD-10383,,CUS-HH-COR-10383,FUR-CH-10383
,ORD-10384,,CUS-CS-COR-10384,FUR-FU-10384
,ORD-10385,,CUS-PF-CON-10385,FUR-BO-10385
,ORD-10386,,CUS-SC-HOM-10386,TEC-PH-10386
,ORD-10387,,CUS-CS-COR-10387,OFF-BI-10387
,ORD-10388,,CUS-SC-COR-10388,OFF-EN-10388
,ORD-10389,,CUS-MH-COR-10389,TEC-CO-10389
,ORD-10390,,CUS-CM-CON-10390,FUR-BO-10390
,ORD-10391,,CUS-HW-COR-10391,TEC-CO-10391
,ORD-10392,,CUS-TH-COR-10392,OFF-AP-10392
,ORD-10393,,CUS-NK-HOM-10393,TEC-PH-10393
,ORD-10394,,CUS-DV-CON-10394,OFF-SU-10394
,ORD-10395,,CUS-CS-COR-10395,OFF-EN-10395
,ORD-10396,,CUS-CA-CON-10396,TEC-PH-10396
,ORD-10397,,CUS-HM-COR-10397,OFF-AP-10397
,ORD-10398,,CUS-JS-COR-10398,TEC-PH-10398
,ORD-10399,,CUS-AH-COR-10399,TEC-PH-10399
,ORD-10400,,CUS-CC-CON-10400,OFF-ST-10400
,ORD-10401,,CUS-ND-CON-10401,TEC-AC-10401
,ORD-10402,,CUS-AR-COR-10402,FUR-CH-10402
,ORD-10403,,CUS-SB-CON-10403,FUR-FU-10403
,ORD-10404,,CUS-DL-CON-10404,FUR-CH-10404
,ORD-10405,,CUS-BT-HOM-10405,OFF-BI-10405
,ORD-10406,,CUS-JH-CON-10406,OFF-BI-10406
,ORD-10407,,CUS-PP-HOM-10407,OFF-ST-10407
,ORD-10408,,CUS-LE-CON-10408,TEC-MA-10408
,ORD-10409,,CUS-AO-COR-10409,OFF-AR-10409
,ORD-10410,,CUS-GM-CON-10410,FUR-CH-10410
,ORD-10411,,CUS-MO-HOM-10411,OFF-ST-10411
,ORD-10412,,CUS-NW-CON-10412,OFF-ST-10412
,ORD-10413,,CUS-BE-HOM-10413,FUR-BO-10413
,ORD-10414,,CUS-NF-CON-10414,TEC-MA-10414
,ORD-10415,,CUS-SN-HOM-10415,OFF-AP-10415
,ORD-10416,,CUS-LR-COR-10416,TEC-AC-10416
,ORD-10417,,CUS-CA-CON-10417,FUR-FU-10417
,ORD-10418,,CUS-JP-CON-10418,TEC-CO-10418
,ORD-10419,,CUS-SD-HOM-10419,OFF-AR-10419
,ORD-10420,,CUS-CA-CON-10420,FUR-TA-10420
,ORD-10421,,CUS-CA-CON-10421,FUR-BO-10421
,ORD-10422,,CUS-AR-COR-10422,OFF-ST-10422
,ORD-10423,,CUS-CM-COR-10423,TEC-CO-10423
,ORD-10424,,CUS-CA-CON-10424,TEC-AC-10424
,ORD-10425,,CUS-NH-COR-10425,OFF-AR-10425
,ORD-10426,,CUS-RD-CON-10426,FUR-FU-10426
,ORD-10427,,CUS-CA-CON-10427,TEC-AC-10427
,ORD-10428,,CUS-LM-CON-10428,OFF-SU-10428
,ORD-10429,,CUS-TS-COR-10429,OFF-BI-10429
,ORD-10430,,CUS-JF-CON-10430,FUR-CH-10430
,ORD-10431,,CUS-CM-HOM-10431,TEC-PH-10431
,ORD-10432,,CUS-CA-CON-10432,TEC-PH-10432
,ORD-10433,,CUS-DM-CON-10433,TEC-PH-10433
,ORD-10434,,CUS-EJ-CON-10434,FUR-BO-10434
,ORD-10435,,CUS-KC-COR-10435,FUR-BO-10435
,ORD-10436,,CUS-EB-COR-10436,TEC-PH-10436
,ORD-10437,,CUS-CA-CON-10437,OFF-AR-10437
,ORD-10438,,CUS-CA-CON-10438,TEC-AC-10438
,ORD-10439,,CUS-KD-COR-10439,FUR-BO-10439
,ORD-10440,,CUS-HD-HOM-10440,OFF-ST-10440
,ORD-10441,,CUS-HG-COR-10441,FUR-CH-10441
,ORD-10442,,CUS-JR-COR-10442,OFF-ST-10442
,ORD-10443,,CUS-LC-CON-10443,OFF-BI-10443
,ORD-10444,,CUS-SJ-HOM-10444,FUR-CH-10444
,ORD-10445,,CUS-BW-COR-10445,OFF-AP-10445
,ORD-10446,,CUS-BM-CON-10446,TEC-AC-10446
,ORD-10447,,CUS-SC-COR-10447,FUR-TA-10447
,ORD-10448,,CUS-TM-CON-10448,OFF-SU-10448
,ORD-10449,,CUS-KM-CON-10449,TEC-PH-10449
,ORD-10450,,CUS-PP-HOM-10450,OFF-ST-10450
,ORD-10451,,CUS-JS-CON-10451,TEC-AC-10451
,ORD-10452,,CUS-CA-CON-10452,OFF-BI-10452
,ORD-10453,,CUS-SG-CON-10453,TEC-MA-10453
,ORD-10454,,CUS-PF-CON-10454,OFF-AP-10454
,ORD-10455,,CUS-CA-CON-10455,OFF-LA-10455
,ORD-10456,,CUS-RF-CON-10456,TEC-PH-10456
,ORD-10457,,CUS-JL-CON-10457,FUR-CH-10457
,ORD-10458,,CUS-DW-HOM-10458,FUR-CH-10458
,ORD-10459,,CUS-HH-COR-10459,OFF-BI-10459
,ORD-10460,,CUS-JH-CON-10460,FUR-TA-10460
,ORD-10461,,CUS-RA-CON-10461,TEC-AC-10461
,ORD-10462,,CUS-SB-CON-10462,OFF-EN-10462
,ORD-10463,,CUS-AG-CON-10463,OFF-SU-10463
,ORD-10464,,CUS-AF-CON-10464,FUR-CH-10464
,ORD-10465,,CUS-CM-CON-10465,OFF-AR-10465
,ORD-10466,,CUS-CA-CON-10466,OFF-PA-10466
,ORD-10467,,CUS-JM-CON-10467,OFF-BI-10467
,ORD-10468,,CUS-CR-HOM-10468,FUR-CH-10468
,ORD-10469,,CUS-JK-CON-10469,TEC-PH-10469
,ORD-10470,,CUS-KT-CON-10470,FUR-CH-10470
,ORD-10471,,CUS-SV-CON-10471,FUR-BO-10471
,ORD-10472,,CUS-BS-COR-10472,FUR-BO-10472
,ORD-10473,,CUS-CA-CON-10473,OFF-AR-10473
,ORD-10474,,CUS-MT-HOM-10474,OFF-ST-10474
,ORD-10475,,CUS-BS-COR-10475,TEC-AC-10475
,ORD-10476,,CUS-CA-CON-10476,OFF-LA-10476
,ORD-10477,,CUS-SC-COR-10477,FUR-FU-10477
,ORD-10478,,CUS-CD-CON-10478,FUR-FU-10478
,ORD-10479,,CUS-BN-CON-10479,FUR-FU-10479
,ORD-10480,,CUS-EB-CON-10480,TEC-CO-10480
,ORD-10481,,CUS-CA-CON-10481,OFF-AR-10481
,ORD-10482,,CUS-PO-CON-10482,FUR-CH-10482
,ORD-10483,,CUS-NG-COR-10483,FUR-FU-10483
,ORD-10484,,CUS-VP-COR-10484,FUR-BO-10484
,ORD-10485,,CUS-ZD-CON-10485,OFF-AR-10485
,ORD-10486,,CUS-CA-CON-10486,OFF-BI-10486
,ORD-10487,,CUS-MG-HOM-10487,FUR-CH-10487
,ORD-10488,,CUS-TT-HOM-10488,TEC-AC-10488
,ORD-10489,,CUS-CS-CON-10489,OFF-EN-10489
,ORD-10490,,CUS-CA-CON-10490,OFF-BI-10490
,ORD-10491,,CUS-KH-CON-10491,TEC-AC-10491
,ORD-10492,,CUS-LF-CON-10492,TEC-MA-10492
,ORD-10493,,CUS-MC-COR-10493,TEC-PH-10493
,ORD-10494,,CUS-CL-HOM-10494,TEC-CO-10494
,ORD-10495,,CUS-DP-COR-10495,OFF-ST-10495
,ORD-10496,,CUS-CD-CON-10496,TEC-AC-10496
,ORD-10497,,CUS-MO-HOM-10497,FUR-CH-10497
,ORD-10498,,CUS-FM-COR-10498,FUR-CH-10498
,ORD-10499,,CUS-AF-CON-10499,FUR-BO-10499
,ORD-10500,,CUS-CD-CON-10500,OFF-PA-10500
,ORD-10501,,CUS-FC-HOM-10501,OFF-AR-10501
,ORD-10502,,CUS-SC-COR-10502,TEC-PH-10502
,ORD-10503,,CUS-BS-CON-10503,OFF-ST-10503
,ORD-10504,,CUS-RF-CON-10504,TEC-AC-10504
,ORD-10505,,CUS-AR-COR-10505,OFF-ST-10505
,ORD-10506,,CUS-SW-CON-10506,FUR-BO-10506
,ORD-10507,,CUS-CD-CON-10507,FUR-CH-10507
,ORD-10508,,CUS-AG-CON-10508,TEC-AC-10508
,ORD-10509,,CUS-GD-COR-10509,TEC-AC-10509
,ORD-10510,,CUS-ML-CON-10510,TEC-PH-10510
,ORD-10511,,CUS-AA-CON-10511,OFF-ST-10511
,ORD-10512,,CUS-JK-CON-10512,OFF-EN-10512
,ORD-10513,,CUS-KL-CON-10513,OFF-ST-10513
,ORD-10514,,CUS-LH-CON-10514,OFF-ST-10514
,ORD-10515,,CUS-LT-CON-10515,TEC-AC-10515
,ORD-10516,,CUS-SC-CON-10516,FUR-CH-10516
,ORD-10517,,CUS-TS-CON-10517,FUR-CH-10517
,ORD-10518,,CUS-BF-HOM-10518,FUR-TA-10518
,ORD-10519,,CUS-LS-CON-10519,FUR-BO-10519
,ORD-10520,,CUS-TS-CON-10520,TEC-AC-10520
,ORD-10521,,CUS-MB-CON-10521,TEC-CO-10521
,ORD-10522,,CUS-MK-CON-10522,OFF-AP-10522
,ORD-10523,,CUS-TT-HOM-10523,FUR-CH-10523
,ORD-10524,,CUS-BS-COR-10524,TEC-CO-10524
,ORD-10525,,CUS-AB-COR-10525,OFF-BI-10525
,ORD-10526,,CUS-CD-CON-10526,OFF-ST-10526
,ORD-10527,,CUS-CD-CON-10527,FUR-TA-10527
,ORD-10528,,CUS-MB-CON-10528,TEC-PH-10528
,ORD-10529,,CUS-CD-CON-10529,OFF-ST-10529
,ORD-10530,,CUS-NP-CON-10530,TEC-CO-10530
,ORD-10531,,CUS-PB-COR-10531,FUR-BO-10531
,ORD-10532,,CUS-CD-CON-10532,OFF-BI-10532
,ORD-10533,,CUS-CD-CON-10533,TEC-PH-10533
,ORD-10534,,CUS-CD-CON-10534,OFF-BI-10534
,ORD-10535,,CUS-KD-COR-10535,TEC-CO-10535
,ORD-10536,,CUS-PH-HOM-10536,FUR-CH-10536
,ORD-10537,,CUS-SC-HOM-10537,TEC-PH-10537
,ORD-10538,,CUS-HK-COR-10538,FUR-FU-10538
,ORD-10539,,CUS-BF-HOM-10539,TEC-AC-10539
,ORD-10540,,CUS-CD-CON-10540,OFF-FA-10540
,ORD-10541,,CUS-FW-COR-10541,OFF-AR-10541
,ORD-10542,,CUS-GM-CON-10542,FUR-FU-10542
,ORD-10543,,CUS-HA-CON-10543,TEC-PH-10543
,ORD-10544,,CUS-MC-COR-10544,TEC-PH-10544
,ORD-10545,,CUS-CD-CON-10545,OFF-BI-10545
,ORD-10546,,CUS-SV-CON-10546,TEC-PH-10546
,ORD-10547,,CUS-BM-CON-10547,TEC-MA-10547
,ORD-10548,,CUS-Dp-HOM-10548,TEC-CO-10548
,ORD-10549,,CUS-FG-HOM-10549,OFF-AR-10549
,ORD-10550,,CUS-OT-CON-10550,FUR-TA-10550
,ORD-10551,,CUS-JK-HOM-10551,OFF-ST-10551
,ORD-10552,,CUS-BP-COR-10552,TEC-PH-10552
,ORD-10553,,CUS-JH-CON-10553,TEC-MA-10553
,ORD-10554,,CUS-MG-HOM-10554,TEC-AC-10554
,ORD-10555,,CUS-VG-COR-10555,TEC-MA-10555
,ORD-10556,,CUS-JS-CON-10556,OFF-AR-10556
,ORD-10557,,CUS-MF-COR-10557,OFF-SU-10557
,ORD-10558,,CUS-PB-HOM-10558,TEC-MA-10558
,ORD-10559,,CUS-MH-CON-10559,FUR-BO-10559
,ORD-10560,,CUS-EM-HOM-10560,FUR-BO-10560
,ORD-10561,,CUS-KL-CON-10561,TEC-PH-10561
,ORD-10562,,CUS-BP-CON-10562,TEC-CO-10562
,ORD-10563,,CUS-AG-CON-10563,TEC-CO-10563
,ORD-10564,,CUS-AA-CON-10564,OFF-ST-10564
,ORD-10565,,CUS-NP-CON-10565,OFF-AR-10565
,ORD-10566,,CUS-NZ-HOM-10566,TEC-MA-10566
,ORD-10567,,CUS-CD-CON-10567,FUR-FU-10567
,ORD-10568,,CUS-MM-CON-10568,FUR-BO-10568
,ORD-10569,,CUS-CD-CON-10569,OFF-PA-10569
,ORD-10570,,CUS-PS-HOM-10570,OFF-AR-10570
,ORD-10571,,CUS-CM-COR-10571,TEC-CO-10571
,ORD-10572,,CUS-SS-COR-10572,TEC-CO-10572
,ORD-10573,,CUS-RB-CON-10573,FUR-CH-10573
,ORD-10574,,CUS-SR-HOM-10574,TEC-CO-10574
,ORD-10575,,CUS-TP-CON-10575,FUR-BO-10575
,ORD-10576,,CUS-CR-HOM-10576,OFF-AP-10576
,ORD-10577,,CUS-TS-COR-10577,TEC-AC-10577
,ORD-10578,,CUS-JM-COR-10578,FUR-BO-10578
,ORD-10579,,CUS-KA-CON-10579,OFF-SU-10579
,ORD-10580,,CUS-MO-CON-10580,OFF-ST-10580
,ORD-10581,,CUS-MJ-CON-10581,TEC-MA-10581
,ORD-10582,,CUS-RB-HOM-10582,TEC-AC-10582
,ORD-10583,,CUS-MH-CON-10583,TEC-CO-10583
,ORD-10584,,CUS-CS-COR-10584,TEC-PH-10584
,ORD-10585,,CUS-EH-CON-10585,FUR-TA-10585
,ORD-10586,,CUS-CV-CON-10586,FUR-TA-10586
,ORD-10587,,CUS-CV-CON-10587,TEC-CO-10587
,ORD-10588,,CUS-SV-CON-10588,TEC-PH-10588
,ORD-10589,,CUS-AB-CON-10589,FUR-BO-10589
,ORD-10590,,CUS-CV-CON-10590,TEC-PH-10590
,ORD-10591,,CUS-DK-COR-10591,OFF-ST-10591
,ORD-10592,,CUS-HA-CON-10592,OFF-EN-10592
,ORD-10593,,CUS-CC-HOM-10593,OFF-ST-10593
,ORD-10594,,CUS-CK-CON-10594,TEC-PH-10594
,ORD-10595,,CUS-DC-CON-10595,FUR-CH-10595
,ORD-10596,,CUS-PL-HOM-10596,FUR-CH-10596
,ORD-10597,,CUS-CV-CON-10597,OFF-AP-10597
,ORD-10598,,CUS-CW-HOM-10598,OFF-ST-10598
,ORD-10599,,CUS-DR-COR-10599,TEC-CO-10599
,ORD-10600,,CUS-JE-CON-10600,OFF-ST-10600
,ORD-10601,,CUS-LS-CON-10601,FUR-FU-10601
,ORD-10602,,CUS-SW-CON-10602,TEC-PH-10602
,ORD-10603,,CUS-CV-CON-10603,OFF-AP-10603
,ORD-10604,,CUS-DB-HOM-10604,OFF-AP-10604
,ORD-10605,,CUS-RC-CON-10605,FUR-FU-10605
,ORD-10606,,CUS-SG-CON-10606,FUR-CH-10606
,ORD-10607,,CUS-SP-COR-10607,FUR-TA-10607
,ORD-10608,,CUS-BF-CON-10608,TEC-MA-10608
,ORD-10609,,CUS-CV-CON-10609,OFF-BI-10609
,ORD-10610,,CUS-CS-COR-10610,OFF-PA-10610
,ORD-10611,,CUS-TP-COR-10611,FUR-CH-10611
,ORD-10612,,CUS-CV-CON-10612,TEC-AC-10612
,ORD-10613,,CUS-CM-CON-10613,TEC-CO-10613
,ORD-10614,,CUS-CV-CON-10614,FUR-FU-10614
,ORD-10615,,CUS-CV-CON-10615,OFF-FA-10615
,ORD-10616,,CUS-CV-CON-10616,OFF-BI-10616
,ORD-10617,,CUS-SB-CON-10617,OFF-ST-10617
,ORD-10618,,CUS-PM-CON-10618,FUR-FU-10618
,ORD-10619,,CUS-CV-CON-10619,OFF-BI-10619
,ORD-10620,,CUS-EH-CON-10620,TEC-PH-10620
,ORD-10621,,CUS-TN-HOM-10621,TEC-PH-10621
,ORD-10622,,CUS-LS-HOM-10622,TEC-PH-10622
,ORD-10623,,CUS-EH-CON-10623,TEC-AC-10623
,ORD-10624,,CUS-HZ-CON-10624,OFF-AP-10624
,ORD-10625,,CUS-SD-HOM-10625,OFF-SU-10625
,ORD-10626,,CUS-CS-CON-10626,FUR-BO-10626
,ORD-10627,,CUS-SC-CON-10627,TEC-AC-10627
,ORD-10628,,CUS-AA-CON-10628,FUR-BO-10628
,ORD-10629,,CUS-JK-COR-10629,FUR-CH-10629
,ORD-10630,,CUS-DH-COR-10630,FUR-CH-10630
,ORD-10631,,CUS-DK-CON-10631,FUR-BO-10631
,ORD-10632,,CUS-EA-COR-10632,FUR-CH-10632
,ORD-10633,,CUS-PF-CON-10633,FUR-CH-10633
,ORD-10634,,CUS-KC-COR-10634,FUR-BO-10634
,ORD-10635,,CUS-RP-CON-10635,FUR-CH-10635
,ORD-10636,,CUS-CV-CON-10636,OFF-BI-10636
,ORD-10637,,CUS-TT-CON-10637,OFF-ST-10637
,ORD-10638,,CUS-AG-CON-10638,TEC-AC-10638
,ORD-10639,,CUS-JP-HOM-10639,FUR-BO-10639
,ORD-10640,,CUS-AB-HOM-10640,TEC-CO-10640
,ORD-10641,,CUS-EC-CON-10641,OFF-ST-10641
,ORD-10642,,CUS-GM-COR-10642,TEC-MA-10642
,ORD-10643,,CUS-ME-HOM-10643,FUR-CH-10643
,ORD-10644,,CUS-PG-CON-10644,TEC-CO-10644
,ORD-10645,,CUS-DK-CON-10645,OFF-PA-10645
,ORD-10646,,CUS-HA-CON-10646,FUR-BO-10646
,ORD-10647,,CUS-CC-COR-10647,OFF-AR-10647
,ORD-10648,,CUS-JH-CON-10648,FUR-FU-10648
,ORD-10649,,CUS-MY-COR-10649,OFF-AR-10649
,ORD-10650,,CUS-RH-HOM-10650,FUR-FU-10650
,ORD-10651,,CUS-AB-CON-10651,TEC-AC-10651
,ORD-10652,,CUS-JP-HOM-10652,TEC-AC-10652
,ORD-10653,,CUS-MW-COR-10653,TEC-PH-10653
,ORD-10654,,CUS-CV-CON-10654,OFF-EN-10654
,ORD-10655,,CUS-CS-COR-10655,FUR-CH-10655
,ORD-10656,,CUS-CK-HOM-10656,FUR-BO-10656
,ORD-10657,,CUS-JW-COR-10657,TEC-CO-10657
,ORD-10658,,CUS-LR-CON-10658,TEC-AC-10658
,ORD-10659,,CUS-DK-CON-10659,TEC-AC-10659
,ORD-10660,,CUS-VM-CON-10660,TEC-AC-10660
,ORD-10661,,CUS-KW-CON-10661,OFF-ST-10661
,ORD-10662,,CUS-LC-COR-10662,TEC-CO-10662
,ORD-10663,,CUS-LL-CON-10663,FUR-TA-10663
,ORD-10664,,CUS-CV-CON-10664,OFF-SU-10664
,ORD-10665,,CUS-TB-COR-10665,FUR-CH-10665
,ORD-10666,,CUS-CA-COR-10666,OFF-ST-10666
,ORD-10667,,CUS-FC-HOM-10667,TEC-AC-10667
,ORD-10668,,CUS-NF-CON-10668,OFF-ST-10668
,ORD-10669,,CUS-CA-COR-10669,TEC-PH-10669
,ORD-10670,,CUS-BT-HOM-10670,TEC-AC-10670
,ORD-10671,,CUS-SG-COR-10671,FUR-BO-10671
,ORD-10672,,CUS-AT-HOM-10672,TEC-MA-10672
,ORD-10673,,CUS-DK-COR-10673,TEC-AC-10673
,ORD-10674,,CUS-DJ-CON-10674,OFF-AP-10674
,ORD-10675,,CUS-RD-CON-10675,FUR-FU-10675
,ORD-10676,,CUS-MS-CON-10676,TEC-CO-10676
,ORD-10677,,CUS-JK-CON-10677,OFF-AP-10677
,ORD-10678,,CUS-CA-COR-10678,TEC-PH-10678
,ORD-10679,,CUS-LP-CON-10679,OFF-SU-10679
,ORD-10680,,CUS-SV-COR-10680,OFF-EN-10680
