row_id,order_id,order_date,Shipping_date,Shipping_mode,shipping_cost,order_priority
25895,IN-2015-VP2176058-42152,2015-05-28,2015-06-02,Standard Class,35.83,Medium
9977,US-2015-DL1331555-42329,2015-11-21,2015-11-23,First Class,35.823,Medium
27821,IN-2013-RA1988558-41427,2013-06-02,2013-06-07,Standard Class,35.81,Medium
45979,CM-2015-LB673522-42232,2015-08-16,2015-08-20,Standard Class,35.8,High
32231,CA-2014-CG12040140-41811,2014-06-21,2014-06-25,Standard Class,2.97,High
28642,IN-2014-PO1885058-41778,2014-05-19,2014-05-23,Standard Class,35.79,High
6167,MX-2015-SG2047093-42180,2015-06-25,2015-07-01,Standard Class,35.785,Low
36375,CA-2015-CG12040140-42320,2015-11-12,2015-11-18,Standard Class,2.4,Low
19931,ES-2014-MV17485120-41935,2014-10-23,2014-10-27,Standard Class,35.78,High
42320,MO-2015-MK816086-42134,2015-05-10,2015-05-13,First Class,35.78,Medium
488,MX-2013-DK1289518-41592,2013-11-14,2013-11-18,Second Class,35.779,Medium
2726,MX-2012-KB1658582-41076,2012-06-16,2012-06-19,First Class,35.779,High
47430,RS-2013-RM9675108-41468,2013-07-13,2013-07-18,Standard Class,35.77,Medium
32230,CA-2014-CG12040140-41811,2014-06-21,2014-06-25,Standard Class,2.23,High
4578,US-2012-CB1241598-41251,2012-12-08,2012-12-11,First Class,35.762,Medium
23431,IN-2013-CS121757-41394,2013-04-30,2013-05-05,Standard Class,35.76,High
19246,IT-2012-YC21895139-40948,2012-02-09,2012-02-13,Standard Class,35.76,High
15729,ES-2014-JH1582048-41887,2014-09-05,2014-09-11,Standard Class,35.75,Low
29612,IN-2014-ME1772527-41965,2014-11-22,2014-11-26,Standard Class,35.73,High
20281,ES-2013-MG1814548-41380,2013-04-16,2013-04-21,Standard Class,35.73,Medium
45142,IR-2013-NP832560-41495,2013-08-09,2013-08-14,Standard Class,35.72,Medium
13643,ES-2013-SG20890139-41571,2013-10-24,2013-10-28,Standard Class,35.72,High
17886,ES-2014-AG1090045-41948,2014-11-05,2014-11-11,Standard Class,35.71,Medium
13022,IT-2014-DL1331545-41731,2014-04-02,2014-04-07,Second Class,35.71,Medium
24121,IN-2015-SC2030558-42283,2015-10-06,2015-10-10,Standard Class,35.7,Medium
6771,MX-2013-JS1568536-41591,2013-11-13,2013-11-13,Same Day,35.694,High
22511,ID-2015-CL12700102-42361,2015-12-23,2015-12-27,Standard Class,35.69,Medium
13510,IT-2012-EB1384048-40941,2012-02-02,2012-02-02,Same Day,35.68,High
8017,MX-2012-CM1238582-41255,2012-12-12,2012-12-16,Standard Class,35.673,Medium
30008,ID-2015-VG217907-42102,2015-04-08,2015-04-10,Second Class,35.67,High
9705,US-2012-JS1588055-41195,2012-10-13,2012-10-15,First Class,35.663,High
32232,CA-2014-CG12040140-41811,2014-06-21,2014-06-25,Standard Class,2.02,High
29801,ID-2014-SV209357-41903,2014-09-21,2014-09-26,Second Class,35.66,High
12034,ES-2015-KS16300120-42024,2015-01-20,2015-01-22,Second Class,35.65,Medium
28742,IN-2012-YC2189559-41255,2012-12-12,2012-12-16,Second Class,35.65,High
13806,ES-2013-MH1745545-41432,2013-06-07,2013-06-11,Second Class,35.63,High
32773,US-2015-CG12040140-42083,2015-03-20,2015-03-25,Standard Class,1.91,Medium
19229,IT-2015-JE1574548-42337,2015-11-29,2015-12-02,Second Class,35.62,Medium
40861,CA-2013-CG12040140-41426,2013-06-01,2013-06-08,Standard Class,1.82,Medium
49611,SF-2015-MP8175117-42070,2015-03-07,2015-03-11,Standard Class,35.61,High
23829,ID-2013-AC10420102-41555,2013-10-08,2013-10-13,Standard Class,35.6,Medium
2959,MX-2013-EA1403582-41360,2013-03-27,2013-04-02,Standard Class,35.6,Medium
30996,ID-2015-RP1939092-42354,2015-12-16,2015-12-21,Second Class,35.6,Medium
2675,MX-2015-AA1064593-42306,2015-10-29,2015-11-04,Standard Class,35.598,Medium
48665,NI-2015-AA64595-42309,2015-11-01,2015-11-03,Second Class,35.59,Critical
30099,IN-2015-KH1633027-42353,2015-12-15,2015-12-19,Second Class,35.59,High
51045,KG-2013-TA1138570-41517,2013-08-31,2013-09-05,Standard Class,35.58,Medium
852,MX-2013-JD1579031-41612,2013-12-04,2013-12-08,Standard Class,35.558,Medium
44258,IR-2015-DO343560-42298,2015-10-21,2015-10-24,First Class,35.55,High
15009,ES-2015-LR1691564-42034,2015-01-30,2015-02-05,Standard Class,35.54,Medium
22313,ID-2015-JC1534097-42299,2015-10-22,2015-10-27,Standard Class,35.53,Medium
16828,ES-2013-RC1996048-41487,2013-08-01,2013-08-07,Standard Class,35.53,Medium
26480,IN-2014-TB2159558-41968,2014-11-25,2014-11-29,Second Class,35.53,High
16102,ES-2015-TH2110064-42129,2015-05-05,2015-05-12,Standard Class,35.52,Medium
30498,IN-2013-EH1418592-41300,2013-01-26,2013-01-28,Second Class,35.51,Medium
28839,ID-2015-KB16405102-42339,2015-12-01,2015-12-05,Standard Class,35.51,Medium
17786,ES-2014-JB1600048-41856,2014-08-05,2014-08-07,First Class,35.5,Critical
17276,ES-2014-MG1820545-41983,2014-12-10,2014-12-15,Standard Class,35.5,Medium
2928,MX-2014-JK1609093-41755,2014-04-26,2014-05-01,Standard Class,35.495,High
5589,MX-2014-NZ1856531-41983,2014-12-10,2014-12-11,First Class,35.492,High
49953,CA-2013-CA205523-41380,2013-04-16,2013-04-19,First Class,60.8,Medium
7857,MX-2014-JF1535582-41809,2014-06-19,2014-06-25,Standard Class,35.471,Medium
49409,LH-2013-LO717075-41531,2013-09-14,2013-09-18,Standard Class,35.47,High
6902,MX-2015-AF1088582-42217,2015-08-01,2015-08-07,Standard Class,35.463,Medium
15543,IT-2015-NS18640104-42325,2015-11-17,2015-11-21,Standard Class,35.46,High
42433,AG-2012-TB112803-40909,2012-01-01,2012-01-06,Standard Class,35.46,Medium
49046,EG-2013-CM216038-41523,2013-09-06,2013-09-12,Standard Class,35.45,Medium
34793,CA-2014-CA12055140-41860,2014-08-09,2014-08-16,Standard Class,55.37,Medium
26956,IN-2013-SJ205007-41488,2013-08-02,2013-08-08,Standard Class,35.45,Low
11449,IT-2013-RB19705120-41565,2013-10-18,2013-10-22,Standard Class,35.44,High
5464,US-2014-HJ1487536-41829,2014-07-09,2014-07-13,Second Class,35.434,High
17825,ES-2015-JW16075120-42253,2015-09-06,2015-09-11,Standard Class,35.43,Medium
1479,MX-2013-CC1247582-41431,2013-06-06,2013-06-11,Standard Class,35.421,Medium
23264,ID-2015-MZ1733559-42348,2015-12-10,2015-12-15,Standard Class,35.42,Medium
34794,CA-2014-CA12055140-41860,2014-08-09,2014-08-16,Standard Class,36.22,Medium
14305,IT-2014-DJ13510120-41807,2014-06-17,2014-06-21,Standard Class,35.4,High
7014,MX-2013-MZ1733551-41598,2013-11-20,2013-11-24,Second Class,35.395,Medium
49954,CA-2013-CA205523-41380,2013-04-16,2013-04-19,First Class,28.34,Medium
11488,IT-2015-HM1498048-42089,2015-03-26,2015-03-28,First Class,35.39,High
14633,ES-2015-MH1802545-42111,2015-04-17,2015-04-23,Standard Class,35.39,Medium
2139,US-2014-TH2123555-41899,2014-09-17,2014-09-21,Standard Class,35.382,High
27118,IN-2012-BE1133578-41088,2012-06-28,2012-07-02,Second Class,35.37,High
20545,ID-2013-DR12940102-41444,2013-06-19,2013-06-24,Standard Class,35.37,High
3057,MX-2015-CA1277582-42169,2015-06-14,2015-06-17,First Class,35.36,Critical
42592,EZ-2015-ME732032-42349,2015-12-11,2015-12-16,Standard Class,35.36,Medium
50258,TU-2013-NP8700134-41580,2013-11-02,2013-11-05,First Class,35.36,Medium
36998,CA-2014-CA12055140-41968,2014-11-25,2014-11-27,First Class,24.89,Medium
32476,CA-2014-CA12055140-41754,2014-04-25,2014-04-28,Second Class,15.67,High
11466,ES-2015-DK1298548-42125,2015-05-01,2015-05-08,Standard Class,35.34,Low
29556,IN-2013-PH1879066-41280,2013-01-06,2013-01-09,Second Class,35.33,Medium
7030,US-2015-PB1921055-42218,2015-08-02,2015-08-03,Same Day,35.327,Critical
42655,AG-2012-DH36753-41136,2012-08-15,2012-08-20,Standard Class,35.32,Medium
20018,ES-2014-KD1627045-41892,2014-09-10,2014-09-16,Standard Class,35.32,Medium
41456,IS-2012-RM937563-41123,2012-08-02,2012-08-08,Standard Class,35.32,Medium
39376,US-2014-CA12055140-41966,2014-11-23,2014-11-28,Standard Class,7.82,Medium
30683,ID-2015-TB2105592-42292,2015-10-15,2015-10-17,Second Class,35.32,Medium
41685,ZA-2014-AR345146-41667,2014-01-28,2014-01-31,Second Class,35.31,Medium
18548,ES-2015-MG17875139-42258,2015-09-11,2015-09-14,Second Class,35.31,Critical
49952,CA-2013-CA205523-41380,2013-04-16,2013-04-19,First Class,6.3,Medium
1215,MX-2014-BT1130526-41964,2014-11-21,2014-11-26,Standard Class,35.301,High
17418,ES-2015-KN16450120-42243,2015-08-27,2015-08-30,First Class,35.3,Medium
3051,MX-2014-SJ2012582-41979,2014-12-06,2014-12-11,Standard Class,35.291,Medium
22964,IN-2015-CS1225058-42315,2015-11-07,2015-11-12,Standard Class,35.28,Medium
42560,EG-2012-DB306038-41270,2012-12-27,2012-12-30,Second Class,35.27,High
18937,ES-2015-NF1847548-42363,2015-12-25,2015-12-30,Standard Class,35.27,Medium
30047,ID-2013-PS1904559-41450,2013-06-25,2013-07-02,Standard Class,35.27,Low
16000,ES-2012-AG1049545-41003,2012-04-04,2012-04-08,Standard Class,35.26,Medium
10314,ES-2015-BF1117048-42311,2015-11-03,2015-11-08,Standard Class,35.26,Medium
25708,ID-2013-FO1430559-41388,2013-04-24,2013-04-27,First Class,35.26,High
19343,ES-2012-DR1294048-41087,2012-06-27,2012-07-04,Standard Class,35.25,Low
35785,CA-2013-CA12055140-41522,2013-09-05,2013-09-11,Standard Class,5.48,Medium
28494,IN-2013-FC14335144-41410,2013-05-16,2013-05-18,Second Class,35.24,High
26236,IN-2015-JK1562559-42026,2015-01-22,2015-01-22,Same Day,35.24,High
28483,ID-2015-KD1627059-42273,2015-09-26,2015-10-02,Standard Class,35.24,Medium
36997,CA-2014-CA12055140-41968,2014-11-25,2014-11-27,First Class,2.49,Medium
34795,CA-2014-CA12055140-41860,2014-08-09,2014-08-16,Standard Class,2.01,Medium
229,MX-2015-CL1270093-42284,2015-10-07,2015-10-09,First Class,35.208,High
14530,ES-2015-AC1061564-42329,2015-11-21,2015-11-27,Standard Class,35.2,Medium
35784,CA-2013-CA12055140-41522,2013-09-05,2013-09-11,Standard Class,1.82,Medium
17949,ES-2015-EL13735120-42159,2015-06-04,2015-06-04,Same Day,35.2,High
35786,CA-2013-CA12055140-41522,2013-09-05,2013-09-11,Standard Class,1.14,Medium
8899,US-2012-CS1186055-40970,2012-03-02,2012-03-09,Standard Class,35.197,Low
1635,MX-2015-FH1436539-42081,2015-03-18,2015-03-22,Standard Class,35.197,High
3316,MX-2014-BM1114018-41657,2014-01-18,2014-01-24,Standard Class,35.194,Low
33215,CA-2013-CH12070140-41577,2013-10-30,2013-11-01,Second Class,44.26,Medium
3849,MX-2014-BG1169518-41772,2014-05-13,2014-05-15,Second Class,35.183,Critical
12632,ES-2014-TP2156548-41948,2014-11-05,2014-11-09,Standard Class,35.17,High
13189,ES-2012-CV1280548-41081,2012-06-21,2012-06-25,Standard Class,35.16,High
33124,CA-2014-CH12070140-41678,2014-02-08,2014-02-11,Second Class,9.13,Medium
19293,ES-2014-MC1759014-41962,2014-11-19,2014-11-26,Standard Class,35.16,Low
2097,MX-2012-CV1229516-41243,2012-11-30,2012-12-04,Standard Class,35.153,Medium
33165,CA-2013-CH12070140-41450,2013-06-25,2013-07-01,Standard Class,8.2,Medium
50315,RS-2015-MB8085108-42278,2015-10-01,2015-10-04,Second Class,35.15,High
48488,RS-2012-JK5730108-41150,2012-08-29,2012-08-29,Same Day,35.14,High
14291,ES-2014-ME1801045-41959,2014-11-16,2014-11-19,First Class,35.14,Critical
24787,IN-2014-MP18175144-41709,2014-03-11,2014-03-11,Same Day,35.14,Critical
2825,MX-2014-CY1274582-42002,2014-12-29,2015-01-03,Standard Class,35.131,Medium
11094,ES-2014-AC10420139-41907,2014-09-25,2014-09-30,Standard Class,35.13,Medium
33164,CA-2013-CH12070140-41450,2013-06-25,2013-07-01,Standard Class,3.19,Medium
30941,ID-2015-GP1474092-42313,2015-11-05,2015-11-07,First Class,35.13,High
12053,IT-2015-LF1718545-42246,2015-08-30,2015-09-01,First Class,35.13,High
218,US-2012-RR1952536-41270,2012-12-27,2012-12-29,Second Class,35.125,Critical
4975,MX-2014-JL1550582-41961,2014-11-18,2014-11-23,Standard Class,35.124,Medium
18659,ES-2012-DC1328545-41230,2012-11-17,2012-11-21,Standard Class,35.12,Medium
37917,US-2015-CP12085140-42018,2015-01-14,2015-01-19,Second Class,262.42,Medium
17477,ES-2013-GG1465045-41615,2013-12-07,2013-12-07,Same Day,35.11,High
26749,IN-2014-JM1526527-41985,2014-12-12,2014-12-14,Second Class,35.11,Medium
15000,ES-2012-NG1835591-40948,2012-02-09,2012-02-13,Standard Class,35.11,High
1300,MX-2015-AZ1075018-42132,2015-05-08,2015-05-15,Standard Class,35.104,Medium
5026,MX-2013-GT1471082-41398,2013-05-04,2013-05-10,Standard Class,35.103,Medium
50429,CA-2014-CP208523-41952,2014-11-09,2014-11-14,Standard Class,32.92,Medium
8401,MX-2014-FH1435082-41834,2014-07-14,2014-07-19,Standard Class,35.083,Medium
7697,MX-2015-MP1796518-42189,2015-07-04,2015-07-08,Standard Class,35.082,Medium
47353,SA-2015-LH7155110-42066,2015-03-03,2015-03-07,Standard Class,35.08,High
12347,IT-2014-HM1498045-41738,2014-04-09,2014-04-15,Standard Class,35.07,Low
11533,ES-2013-CA1205545-41439,2013-06-14,2013-06-19,Second Class,35.06,Medium
11529,ES-2013-RB19330120-41635,2013-12-27,2013-12-31,Standard Class,35.06,Medium
11381,ES-2013-SC2072545-41362,2013-03-29,2013-03-31,First Class,35.06,High
4346,MX-2013-LB1673526-41526,2013-09-09,2013-09-10,First Class,35.052,Medium
27468,ID-2015-AP1072059-42325,2015-11-17,2015-11-24,Standard Class,35.05,Low
44612,HU-2014-GT475557-41884,2014-09-02,2014-09-05,Second Class,35.05,High
40572,CA-2014-CP12085140-41786,2014-05-27,2014-05-30,Second Class,31.06,High
50428,CA-2014-CP208523-41952,2014-11-09,2014-11-14,Standard Class,28.79,Medium
37918,US-2015-CP12085140-42018,2015-01-14,2015-01-19,Second Class,24.55,Medium
16350,ES-2015-JC1577548-42328,2015-11-20,2015-11-24,Standard Class,35.02,Medium
46913,EG-2014-KB624038-41899,2014-09-17,2014-09-19,Second Class,35.02,High
4699,MX-2014-ON1871582-41941,2014-10-29,2014-11-01,Second Class,35.012,Medium
30763,IN-2014-BM1178592-41963,2014-11-20,2014-11-20,Same Day,35.01,Critical
15155,IT-2014-CC1247545-41948,2014-11-05,2014-11-10,Standard Class,35.01,Medium
46441,NG-2015-DC285094-42028,2015-01-24,2015-01-29,Standard Class,35.01,Medium
27969,IN-2015-Dp1324058-42118,2015-04-24,2015-04-28,Standard Class,35.01,Medium
37342,CA-2013-CP12085140-41520,2013-09-03,2013-09-08,Standard Class,23.39,Medium
8936,MX-2014-MC1742582-41902,2014-09-20,2014-09-24,Standard Class,35.001,Medium
22968,IN-2015-JF15415102-42164,2015-06-09,2015-06-13,Standard Class,35,High
43069,CG-2014-KB631533-41978,2014-12-05,2014-12-07,Second Class,35,High
21849,ID-2012-EB1370559-40917,2012-01-09,2012-01-13,Standard Class,34.99,High
34012,CA-2012-CP12085140-41246,2012-12-03,2012-12-07,Standard Class,15.99,High
18138,IT-2012-RE19405139-40982,2012-03-14,2012-03-14,Same Day,34.99,High
28065,IN-2014-SV2036527-41863,2014-08-12,2014-08-13,First Class,34.99,High
25209,ID-2012-SA20830118-41249,2012-12-06,2012-12-10,Standard Class,34.99,High
33238,CA-2015-CP12085140-42246,2015-08-30,2015-09-02,First Class,13.77,High
10535,ES-2013-CM1183045-41303,2013-01-29,2013-01-31,Second Class,34.98,High
49447,TU-2013-BP1185134-41586,2013-11-08,2013-11-11,First Class,34.97,Critical
34008,CA-2015-CP12085140-42287,2015-10-10,2015-10-12,First Class,13.75,Critical
29289,IN-2013-MK17905144-41551,2013-10-04,2013-10-07,Second Class,34.96,Medium
14992,ES-2012-PB19105139-41171,2012-09-19,2012-09-23,Standard Class,34.96,High
44249,IV-2014-SW1075529-41867,2014-08-16,2014-08-19,First Class,34.96,High
50084,EG-2014-SF1096538-41791,2014-06-01,2014-06-03,First Class,34.96,Critical
5961,MX-2013-RB1936082-41552,2013-10-05,2013-10-08,First Class,34.956,Critical
43413,EG-2015-JS594038-42094,2015-03-31,2015-04-04,Standard Class,34.95,Medium
10218,US-2013-MH1762018-41612,2013-12-04,2013-12-07,Second Class,34.947,Medium
4067,MX-2014-MC1763593-41930,2014-10-18,2014-10-25,Standard Class,34.945,Medium
37916,US-2015-CP12085140-42018,2015-01-14,2015-01-19,Second Class,7.76,Medium
14672,IT-2014-LP1708091-41907,2014-09-25,2014-09-27,Second Class,34.94,Medium
38735,CA-2013-CP12085140-41357,2013-03-24,2013-03-27,Second Class,7.52,High
50271,SA-2012-SW10755110-41251,2012-12-08,2012-12-13,Standard Class,34.94,Medium
8767,MX-2012-NZ1856518-41060,2012-05-31,2012-06-03,First Class,34.933,High
18240,ES-2014-JB1600048-41668,2014-01-29,2014-02-05,Standard Class,34.93,Low
6542,MX-2014-BB1099082-41916,2014-10-04,2014-10-04,Same Day,34.929,Medium
23946,IN-2013-GT147107-41607,2013-11-29,2013-11-30,First Class,34.92,High
6671,US-2014-CK1259555-41811,2014-06-21,2014-06-26,Second Class,34.914,Medium
10427,ES-2013-AW1084064-41368,2013-04-04,2013-04-04,Same Day,34.91,High
30909,ID-2015-KB1660092-42283,2015-10-06,2015-10-08,Second Class,34.91,Medium
1360,MX-2012-ME1732018-41164,2012-09-12,2012-09-15,Second Class,34.905,Medium
24779,IN-2015-DV1304559-42321,2015-11-13,2015-11-18,Standard Class,34.9,Medium
4493,MX-2015-TB2152026-42091,2015-03-28,2015-03-28,Same Day,34.9,High
23813,IN-2015-EM141407-42171,2015-06-16,2015-06-20,Standard Class,34.89,Medium
28824,IN-2015-SS2059090-42277,2015-09-30,2015-10-02,Second Class,34.89,Medium
12206,ES-2012-BK1126048-41009,2012-04-10,2012-04-12,Second Class,34.88,High
19345,ES-2012-DR1294048-41087,2012-06-27,2012-07-04,Standard Class,34.88,Low
27811,ID-2014-NC1834059-41737,2014-04-08,2014-04-14,Standard Class,34.87,Low
46269,SF-2014-AC450117-41969,2014-11-26,2014-11-27,First Class,34.86,Medium
12860,ES-2015-SC20050139-42238,2015-08-22,2015-08-28,Standard Class,34.85,Low
13445,IT-2014-SG2060591-41951,2014-11-08,2014-11-12,Standard Class,34.85,High
4565,MX-2015-TB2117582-42271,2015-09-24,2015-09-29,Standard Class,34.842,Medium
45649,RS-2015-PB9150108-42227,2015-08-11,2015-08-14,First Class,34.84,Medium
19126,ES-2012-GB1457548-41269,2012-12-26,2012-12-28,First Class,34.83,Critical
20696,ID-2015-SV209357-42172,2015-06-17,2015-06-22,Standard Class,34.83,High
40573,CA-2014-CP12085140-41786,2014-05-27,2014-05-30,Second Class,6.95,High
26746,IN-2015-CJ118757-42172,2015-06-17,2015-06-21,Standard Class,34.82,High
46260,UP-2015-CM2655137-42222,2015-08-06,2015-08-07,First Class,34.82,High
19779,ES-2015-RH1949545-42010,2015-01-06,2015-01-10,Standard Class,34.82,High
13252,IT-2015-RH1951091-42209,2015-07-24,2015-07-28,Second Class,34.82,Medium
29078,IN-2015-DP131057-42271,2015-09-24,2015-09-28,Standard Class,34.81,High
17338,ES-2015-EB1375096-42337,2015-11-29,2015-12-03,Standard Class,34.81,High
22672,IN-2015-GT1475558-42028,2015-01-24,2015-01-31,Standard Class,34.81,Low
18201,ES-2014-LW1699048-41794,2014-06-04,2014-06-07,First Class,34.81,High
23302,IN-2013-SC2009559-41308,2013-02-03,2013-02-07,Standard Class,34.81,High
44643,AG-2015-CD27903-42236,2015-08-20,2015-08-25,Standard Class,34.8,High
43065,CG-2014-KB631533-41978,2014-12-05,2014-12-07,Second Class,34.8,High
25917,IN-2015-LF1718558-42234,2015-08-18,2015-08-20,First Class,34.8,Critical
8811,MX-2013-SC2023082-41548,2013-10-01,2013-10-06,Standard Class,34.798,Medium
23794,ID-2015-BF11080102-42314,2015-11-06,2015-11-10,Standard Class,34.79,Medium
15983,ES-2012-RR1931548-41129,2012-08-08,2012-08-12,Standard Class,34.79,High
49817,CG-2013-SE1011033-41444,2013-06-19,2013-06-21,Second Class,34.79,Critical
19314,ES-2013-RD19585139-41348,2013-03-15,2013-03-22,Standard Class,34.78,Low
33239,CA-2015-CP12085140-42246,2015-08-30,2015-09-02,First Class,5.27,High
14049,IT-2015-HM14860139-42259,2015-09-12,2015-09-15,Second Class,34.77,Critical
18862,IT-2015-JK1573064-42150,2015-05-26,2015-05-28,Second Class,34.77,Medium
20496,IN-2015-PB1910527-42169,2015-06-14,2015-06-16,First Class,34.77,High
21189,IN-2013-RD1990011-41602,2013-11-24,2013-11-26,Second Class,34.77,High
30045,IN-2014-SJ205007-41830,2014-07-10,2014-07-14,Second Class,34.77,Medium
1526,MX-2014-ML1775582-41645,2014-01-06,2014-01-08,First Class,34.765,Critical
42906,TU-2013-TC10980134-41591,2013-11-13,2013-11-17,Standard Class,34.76,High
12335,ES-2014-VF2171545-41735,2014-04-06,2014-04-06,Same Day,34.76,High
5271,MX-2012-LC1705018-41058,2012-05-29,2012-06-04,Standard Class,34.752,Medium
46809,CG-2015-BT144033-42067,2015-03-04,2015-03-08,Standard Class,34.75,Medium
32624,CA-2014-CP12085140-41729,2014-03-31,2014-04-02,First Class,2.01,High
30789,IN-2012-AA1037592-41188,2012-10-06,2012-10-12,Standard Class,34.74,Low
20139,ES-2015-PF1912045-42147,2015-05-23,2015-05-28,Second Class,34.74,Medium
22301,IN-2013-AB10165113-41571,2013-10-24,2013-10-29,Standard Class,34.73,Medium
21424,ID-2015-MG176957-42264,2015-09-17,2015-09-22,Standard Class,34.73,High
20362,IN-2012-ME1772558-41166,2012-09-14,2012-09-19,Standard Class,34.73,Medium
2493,MX-2015-AC106155-42333,2015-11-25,2015-11-30,Standard Class,34.723,High
24371,IN-2015-Co1264058-42326,2015-11-18,2015-11-22,Standard Class,34.72,Medium
50430,CA-2014-CP208523-41952,2014-11-09,2014-11-14,Standard Class,1.95,Medium
29155,IN-2012-KM16660144-41198,2012-10-16,2012-10-22,Standard Class,34.7,Medium
11160,ES-2014-AA10315139-41970,2014-11-27,2014-11-29,First Class,34.69,High
